Entry	INSDC_Nuc_ID_1	INSDC_Nuc_EMBL_Link_1	INSDC_Nuc_GenBank_Link_1	INSDC_Nuc_DDBJ_Link_1	INSDC_Prot_ID_1	INSDC_Prot_EMBL_Link_1	INSDC_Prot_GenBank_Link_1	INSDC_Prot_DDBJ_Link_1	INSDC_Molecule_1	INSDC_Nuc_ID_2	INSDC_Nuc_EMBL_Link_2	INSDC_Nuc_GenBank_Link_2	INSDC_Nuc_DDBJ_Link_2	INSDC_Prot_ID_2	INSDC_Prot_EMBL_Link_2	INSDC_Prot_GenBank_Link_2	INSDC_Prot_DDBJ_Link_2	INSDC_Molecule_2	INSDC_Nuc_ID_3	INSDC_Nuc_EMBL_Link_3	INSDC_Nuc_GenBank_Link_3	INSDC_Nuc_DDBJ_Link_3	INSDC_Prot_ID_3	INSDC_Prot_EMBL_Link_3	INSDC_Prot_GenBank_Link_3	INSDC_Prot_DDBJ_Link_3	INSDC_Molecule_3	INSDC_Nuc_ID_4	INSDC_Nuc_EMBL_Link_4	INSDC_Nuc_GenBank_Link_4	INSDC_Nuc_DDBJ_Link_4	INSDC_Prot_ID_4	INSDC_Prot_EMBL_Link_4	INSDC_Prot_GenBank_Link_4	INSDC_Prot_DDBJ_Link_4	INSDC_Molecule_4	INSDC_Nuc_ID_5	INSDC_Nuc_EMBL_Link_5	INSDC_Nuc_GenBank_Link_5	INSDC_Nuc_DDBJ_Link_5	INSDC_Prot_ID_5	INSDC_Prot_EMBL_Link_5	INSDC_Prot_GenBank_Link_5	INSDC_Prot_DDBJ_Link_5	INSDC_Molecule_5	INSDC_Nuc_ID_6	INSDC_Nuc_EMBL_Link_6	INSDC_Nuc_GenBank_Link_6	INSDC_Nuc_DDBJ_Link_6	INSDC_Prot_ID_6	INSDC_Prot_EMBL_Link_6	INSDC_Prot_GenBank_Link_6	INSDC_Prot_DDBJ_Link_6	INSDC_Molecule_6	INSDC_Nuc_ID_7	INSDC_Nuc_EMBL_Link_7	INSDC_Nuc_GenBank_Link_7	INSDC_Nuc_DDBJ_Link_7	INSDC_Prot_ID_7	INSDC_Prot_EMBL_Link_7	INSDC_Prot_GenBank_Link_7	INSDC_Prot_DDBJ_Link_7	INSDC_Molecule_7	INSDC_Nuc_ID_8	INSDC_Nuc_EMBL_Link_8	INSDC_Nuc_GenBank_Link_8	INSDC_Nuc_DDBJ_Link_8	INSDC_Prot_ID_8	INSDC_Prot_EMBL_Link_8	INSDC_Prot_GenBank_Link_8	INSDC_Prot_DDBJ_Link_8	INSDC_Molecule_8	INSDC_Nuc_ID_9	INSDC_Nuc_EMBL_Link_9	INSDC_Nuc_GenBank_Link_9	INSDC_Nuc_DDBJ_Link_9	INSDC_Prot_ID_9	INSDC_Prot_EMBL_Link_9	INSDC_Prot_GenBank_Link_9	INSDC_Prot_DDBJ_Link_9	INSDC_Molecule_9	INSDC_Nuc_ID_10	INSDC_Nuc_EMBL_Link_10	INSDC_Nuc_GenBank_Link_10	INSDC_Nuc_DDBJ_Link_10	INSDC_Prot_ID_10	INSDC_Prot_EMBL_Link_10	INSDC_Prot_GenBank_Link_10	INSDC_Prot_DDBJ_Link_10	INSDC_Molecule_10	INSDC_Nuc_ID_11	INSDC_Nuc_EMBL_Link_11	INSDC_Nuc_GenBank_Link_11	INSDC_Nuc_DDBJ_Link_11	INSDC_Prot_ID_11	INSDC_Prot_EMBL_Link_11	INSDC_Prot_GenBank_Link_11	INSDC_Prot_DDBJ_Link_11	INSDC_Molecule_11	INSDC_Nuc_ID_12	INSDC_Nuc_EMBL_Link_12	INSDC_Nuc_GenBank_Link_12	INSDC_Nuc_DDBJ_Link_12	INSDC_Prot_ID_12	INSDC_Prot_EMBL_Link_12	INSDC_Prot_GenBank_Link_12	INSDC_Prot_DDBJ_Link_12	INSDC_Molecule_12	INSDC_Nuc_ID_13	INSDC_Nuc_EMBL_Link_13	INSDC_Nuc_GenBank_Link_13	INSDC_Nuc_DDBJ_Link_13	INSDC_Prot_ID_13	INSDC_Prot_EMBL_Link_13	INSDC_Prot_GenBank_Link_13	INSDC_Prot_DDBJ_Link_13	INSDC_Molecule_13	INSDC_Nuc_ID_14	INSDC_Nuc_EMBL_Link_14	INSDC_Nuc_GenBank_Link_14	INSDC_Nuc_DDBJ_Link_14	INSDC_Prot_ID_14	INSDC_Prot_EMBL_Link_14	INSDC_Prot_GenBank_Link_14	INSDC_Prot_DDBJ_Link_14	INSDC_Molecule_14	INSDC_Nuc_ID_15	INSDC_Nuc_EMBL_Link_15	INSDC_Nuc_GenBank_Link_15	INSDC_Nuc_DDBJ_Link_15	INSDC_Prot_ID_15	INSDC_Prot_EMBL_Link_15	INSDC_Prot_GenBank_Link_15	INSDC_Prot_DDBJ_Link_15	INSDC_Molecule_15	INSDC_Nuc_ID_16	INSDC_Nuc_EMBL_Link_16	INSDC_Nuc_GenBank_Link_16	INSDC_Nuc_DDBJ_Link_16	INSDC_Prot_ID_16	INSDC_Prot_EMBL_Link_16	INSDC_Prot_GenBank_Link_16	INSDC_Prot_DDBJ_Link_16	INSDC_Molecule_16	INSDC_Nuc_ID_17	INSDC_Nuc_EMBL_Link_17	INSDC_Nuc_GenBank_Link_17	INSDC_Nuc_DDBJ_Link_17	INSDC_Prot_ID_17	INSDC_Prot_EMBL_Link_17	INSDC_Prot_GenBank_Link_17	INSDC_Prot_DDBJ_Link_17	INSDC_Molecule_17	INSDC_Nuc_ID_18	INSDC_Nuc_EMBL_Link_18	INSDC_Nuc_GenBank_Link_18	INSDC_Nuc_DDBJ_Link_18	INSDC_Prot_ID_18	INSDC_Prot_EMBL_Link_18	INSDC_Prot_GenBank_Link_18	INSDC_Prot_DDBJ_Link_18	INSDC_Molecule_18	INSDC_Nuc_ID_19	INSDC_Nuc_EMBL_Link_19	INSDC_Nuc_GenBank_Link_19	INSDC_Nuc_DDBJ_Link_19	INSDC_Prot_ID_19	INSDC_Prot_EMBL_Link_19	INSDC_Prot_GenBank_Link_19	INSDC_Prot_DDBJ_Link_19	INSDC_Molecule_19	INSDC_Nuc_ID_20	INSDC_Nuc_EMBL_Link_20	INSDC_Nuc_GenBank_Link_20	INSDC_Nuc_DDBJ_Link_20	INSDC_Prot_ID_20	INSDC_Prot_EMBL_Link_20	INSDC_Prot_GenBank_Link_20	INSDC_Prot_DDBJ_Link_20	INSDC_Molecule_20	INSDC_Nuc_ID_21	INSDC_Nuc_EMBL_Link_21	INSDC_Nuc_GenBank_Link_21	INSDC_Nuc_DDBJ_Link_21	INSDC_Prot_ID_21	INSDC_Prot_EMBL_Link_21	INSDC_Prot_GenBank_Link_21	INSDC_Prot_DDBJ_Link_21	INSDC_Molecule_21	INSDC_Nuc_ID_22	INSDC_Nuc_EMBL_Link_22	INSDC_Nuc_GenBank_Link_22	INSDC_Nuc_DDBJ_Link_22	INSDC_Prot_ID_22	INSDC_Prot_EMBL_Link_22	INSDC_Prot_GenBank_Link_22	INSDC_Prot_DDBJ_Link_22	INSDC_Molecule_22	INSDC_Nuc_ID_23	INSDC_Nuc_EMBL_Link_23	INSDC_Nuc_GenBank_Link_23	INSDC_Nuc_DDBJ_Link_23	INSDC_Prot_ID_23	INSDC_Prot_EMBL_Link_23	INSDC_Prot_GenBank_Link_23	INSDC_Prot_DDBJ_Link_23	INSDC_Molecule_23	INSDC_Nuc_ID_24	INSDC_Nuc_EMBL_Link_24	INSDC_Nuc_GenBank_Link_24	INSDC_Nuc_DDBJ_Link_24	INSDC_Prot_ID_24	INSDC_Prot_EMBL_Link_24	INSDC_Prot_GenBank_Link_24	INSDC_Prot_DDBJ_Link_24	INSDC_Molecule_24	RefSeq_Prot_ID_1	RefSeq_Prot_Link_1	RefSeq_Nuc_ID_1	RefSeq_Nuc_Link_1	RefSeq_Molecule_1	RefSeq_Prot_ID_2	RefSeq_Prot_Link_2	RefSeq_Nuc_ID_2	RefSeq_Nuc_Link_2	RefSeq_Molecule_2	RefSeq_Prot_ID_3	RefSeq_Prot_Link_3	RefSeq_Nuc_ID_3	RefSeq_Nuc_Link_3	RefSeq_Molecule_3	RefSeq_Prot_ID_4	RefSeq_Prot_Link_4	RefSeq_Nuc_ID_4	RefSeq_Nuc_Link_4	RefSeq_Molecule_4	RefSeq_Prot_ID_5	RefSeq_Prot_Link_5	RefSeq_Nuc_ID_5	RefSeq_Nuc_Link_5	RefSeq_Molecule_5	RefSeq_Prot_ID_6	RefSeq_Prot_Link_6	RefSeq_Nuc_ID_6	RefSeq_Nuc_Link_6	RefSeq_Molecule_6	RefSeq_Prot_ID_7	RefSeq_Prot_Link_7	RefSeq_Nuc_ID_7	RefSeq_Nuc_Link_7	RefSeq_Molecule_7	RefSeq_Prot_ID_8	RefSeq_Prot_Link_8	RefSeq_Nuc_ID_8	RefSeq_Nuc_Link_8	RefSeq_Molecule_8	RefSeq_Prot_ID_9	RefSeq_Prot_Link_9	RefSeq_Nuc_ID_9	RefSeq_Nuc_Link_9	RefSeq_Molecule_9	RefSeq_Prot_ID_10	RefSeq_Prot_Link_10	RefSeq_Nuc_ID_10	RefSeq_Nuc_Link_10	RefSeq_Molecule_10	RefSeq_Prot_ID_11	RefSeq_Prot_Link_11	RefSeq_Nuc_ID_11	RefSeq_Nuc_Link_11	RefSeq_Molecule_11
Q5AR31	BN001308	https://www.ebi.ac.uk/ena/browser/view/BN001308	https://www.ncbi.nlm.nih.gov/nucleotide/BN001308	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001308	CBF87245.1	https://www.ebi.ac.uk/ena/browser/view/CBF87245.1	https://www.ncbi.nlm.nih.gov/protein/CBF87245.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF87245.1	Genomic_DNA	AACD01000172	https://www.ebi.ac.uk/ena/browser/view/AACD01000172	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000172	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000172	EAA66316.1	https://www.ebi.ac.uk/ena/browser/view/EAA66316.1	https://www.ncbi.nlm.nih.gov/protein/EAA66316.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA66316.1	Genomic_DNA																																																																																																																																																																																																							XP_682518.1	https://www.ncbi.nlm.nih.gov/protein/XP_682518.1	XM_677426.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_677426.1																																																			
Q5AR32	BN001308	https://www.ebi.ac.uk/ena/browser/view/BN001308	https://www.ncbi.nlm.nih.gov/nucleotide/BN001308	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001308	CBF87243.1	https://www.ebi.ac.uk/ena/browser/view/CBF87243.1	https://www.ncbi.nlm.nih.gov/protein/CBF87243.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF87243.1	Genomic_DNA	AACD01000172	https://www.ebi.ac.uk/ena/browser/view/AACD01000172	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000172	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000172	EAA66315.1	https://www.ebi.ac.uk/ena/browser/view/EAA66315.1	https://www.ncbi.nlm.nih.gov/protein/EAA66315.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA66315.1	Genomic_DNA																																																																																																																																																																																																							XP_682517.1	https://www.ncbi.nlm.nih.gov/protein/XP_682517.1	XM_677425.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_677425.1																																																			
Q5AR33	BN001308	https://www.ebi.ac.uk/ena/browser/view/BN001308	https://www.ncbi.nlm.nih.gov/nucleotide/BN001308	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001308	CBF87241.1	https://www.ebi.ac.uk/ena/browser/view/CBF87241.1	https://www.ncbi.nlm.nih.gov/protein/CBF87241.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF87241.1	Genomic_DNA	AACD01000172	https://www.ebi.ac.uk/ena/browser/view/AACD01000172	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000172	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000172	EAA66314.1	https://www.ebi.ac.uk/ena/browser/view/EAA66314.1	https://www.ncbi.nlm.nih.gov/protein/EAA66314.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA66314.1	Genomic_DNA																																																																																																																																																																																																							XP_682516.1	https://www.ncbi.nlm.nih.gov/protein/XP_682516.1	XM_677424.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_677424.1																																																			
Q5AR34	BN001308	https://www.ebi.ac.uk/ena/browser/view/BN001308	https://www.ncbi.nlm.nih.gov/nucleotide/BN001308	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001308	CBF87240.1	https://www.ebi.ac.uk/ena/browser/view/CBF87240.1	https://www.ncbi.nlm.nih.gov/protein/CBF87240.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF87240.1	Genomic_DNA	AACD01000172	https://www.ebi.ac.uk/ena/browser/view/AACD01000172	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000172	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000172	EAA66313.1	https://www.ebi.ac.uk/ena/browser/view/EAA66313.1	https://www.ncbi.nlm.nih.gov/protein/EAA66313.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA66313.1	Genomic_DNA																																																																																																																																																																																																							XP_682515.1	https://www.ncbi.nlm.nih.gov/protein/XP_682515.1	XM_677423.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_677423.1																																																			
Q5AR46	BN001306	https://www.ebi.ac.uk/ena/browser/view/BN001306	https://www.ncbi.nlm.nih.gov/nucleotide/BN001306	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001306	CBF82265.1	https://www.ebi.ac.uk/ena/browser/view/CBF82265.1	https://www.ncbi.nlm.nih.gov/protein/CBF82265.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF82265.1	Genomic_DNA	AACD01000170	https://www.ebi.ac.uk/ena/browser/view/AACD01000170	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000170	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000170	EAA61525.1	https://www.ebi.ac.uk/ena/browser/view/EAA61525.1	https://www.ncbi.nlm.nih.gov/protein/EAA61525.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA61525.1	Genomic_DNA																																																																																																																																																																																																							XP_682503.1	https://www.ncbi.nlm.nih.gov/protein/XP_682503.1	XM_677411.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_677411.1																																																			
Q5ATJ7	BN001305	https://www.ebi.ac.uk/ena/browser/view/BN001305	https://www.ncbi.nlm.nih.gov/nucleotide/BN001305	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001305	CBF80428.1	https://www.ebi.ac.uk/ena/browser/view/CBF80428.1	https://www.ncbi.nlm.nih.gov/protein/CBF80428.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF80428.1	Genomic_DNA	AACD01000153	https://www.ebi.ac.uk/ena/browser/view/AACD01000153	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000153	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000153	EAA67005.1	https://www.ebi.ac.uk/ena/browser/view/EAA67005.1	https://www.ncbi.nlm.nih.gov/protein/EAA67005.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA67005.1	Genomic_DNA																																																																																																																																																																																																							XP_681652.1	https://www.ncbi.nlm.nih.gov/protein/XP_681652.1	XM_676560.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_676560.1																																																			
Q5ATK1	BN001305	https://www.ebi.ac.uk/ena/browser/view/BN001305	https://www.ncbi.nlm.nih.gov/nucleotide/BN001305	https://getentry.ddbj.nig.ac.jp/getentry/na/BN001305	CBF80421.1	https://www.ebi.ac.uk/ena/browser/view/CBF80421.1	https://www.ncbi.nlm.nih.gov/protein/CBF80421.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CBF80421.1	Genomic_DNA	AACD01000152	https://www.ebi.ac.uk/ena/browser/view/AACD01000152	https://www.ncbi.nlm.nih.gov/nucleotide/AACD01000152	https://getentry.ddbj.nig.ac.jp/getentry/na/AACD01000152	EAA66899.1	https://www.ebi.ac.uk/ena/browser/view/EAA66899.1	https://www.ncbi.nlm.nih.gov/protein/EAA66899.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAA66899.1	Genomic_DNA																																																																																																																																																																																																							XP_681648.1	https://www.ncbi.nlm.nih.gov/protein/XP_681648.1	XM_676556.1	https://www.ncbi.nlm.nih.gov/nucleotide/XM_676556.1																																																			
Q5GJ59	AY518316	https://www.ebi.ac.uk/ena/browser/view/AY518316	https://www.ncbi.nlm.nih.gov/nucleotide/AY518316	https://getentry.ddbj.nig.ac.jp/getentry/na/AY518316	AAS88577.1	https://www.ebi.ac.uk/ena/browser/view/AAS88577.1	https://www.ncbi.nlm.nih.gov/protein/AAS88577.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAS88577.1	mRNA	CM007647	https://www.ebi.ac.uk/ena/browser/view/CM007647	https://www.ncbi.nlm.nih.gov/nucleotide/CM007647	https://getentry.ddbj.nig.ac.jp/getentry/na/CM007647	ONM04668.1	https://www.ebi.ac.uk/ena/browser/view/ONM04668.1	https://www.ncbi.nlm.nih.gov/protein/ONM04668.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ONM04668.1	Genomic_DNA	EU954571	https://www.ebi.ac.uk/ena/browser/view/EU954571	https://www.ncbi.nlm.nih.gov/nucleotide/EU954571	https://getentry.ddbj.nig.ac.jp/getentry/na/EU954571	ACG26689.1	https://www.ebi.ac.uk/ena/browser/view/ACG26689.1	https://www.ncbi.nlm.nih.gov/protein/ACG26689.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ACG26689.1	mRNA																																																																																																																																																																																														NP_001105249.1	https://www.ncbi.nlm.nih.gov/protein/NP_001105249.1	NM_001111779.1	https://www.ncbi.nlm.nih.gov/nucleotide/NM_001111779.1																																																			
Q5GJ60	AY647253	https://www.ebi.ac.uk/ena/browser/view/AY647253	https://www.ncbi.nlm.nih.gov/nucleotide/AY647253	https://getentry.ddbj.nig.ac.jp/getentry/na/AY647253	AAT70085.1	https://www.ebi.ac.uk/ena/browser/view/AAT70085.1	https://www.ncbi.nlm.nih.gov/protein/AAT70085.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAT70085.1	mRNA	AY518315	https://www.ebi.ac.uk/ena/browser/view/AY518315	https://www.ncbi.nlm.nih.gov/nucleotide/AY518315	https://getentry.ddbj.nig.ac.jp/getentry/na/AY518315	AAS88576.1	https://www.ebi.ac.uk/ena/browser/view/AAS88576.1	https://www.ncbi.nlm.nih.gov/protein/AAS88576.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAS88576.1	mRNA	CM000786	https://www.ebi.ac.uk/ena/browser/view/CM000786	https://www.ncbi.nlm.nih.gov/nucleotide/CM000786	https://getentry.ddbj.nig.ac.jp/getentry/na/CM000786	AQK40792.1	https://www.ebi.ac.uk/ena/browser/view/AQK40792.1	https://www.ncbi.nlm.nih.gov/protein/AQK40792.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AQK40792.1	Genomic_DNA	CM000786	https://www.ebi.ac.uk/ena/browser/view/CM000786	https://www.ncbi.nlm.nih.gov/nucleotide/CM000786	https://getentry.ddbj.nig.ac.jp/getentry/na/CM000786	AQK40795.1	https://www.ebi.ac.uk/ena/browser/view/AQK40795.1	https://www.ncbi.nlm.nih.gov/protein/AQK40795.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AQK40795.1	Genomic_DNA																																																																																																																																																																																					NP_001105674.1	https://www.ncbi.nlm.nih.gov/protein/NP_001105674.1	NM_001112204.1	https://www.ncbi.nlm.nih.gov/nucleotide/NM_001112204.1																																																			
Q5KSN4	AB183750	https://www.ebi.ac.uk/ena/browser/view/AB183750	https://www.ncbi.nlm.nih.gov/nucleotide/AB183750	https://getentry.ddbj.nig.ac.jp/getentry/na/AB183750	BAD86798.1	https://www.ebi.ac.uk/ena/browser/view/BAD86798.1	https://www.ncbi.nlm.nih.gov/protein/BAD86798.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAD86798.1	Genomic_DNA																																																																																																																																																																																																																																																																						
Q5KSN5	AB183750	https://www.ebi.ac.uk/ena/browser/view/AB183750	https://www.ncbi.nlm.nih.gov/nucleotide/AB183750	https://getentry.ddbj.nig.ac.jp/getentry/na/AB183750	BAD86797.1	https://www.ebi.ac.uk/ena/browser/view/BAD86797.1	https://www.ncbi.nlm.nih.gov/protein/BAD86797.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAD86797.1	Genomic_DNA																																																																																																																																																																																																																																																																						
Q5MQ85	AY602991	https://www.ebi.ac.uk/ena/browser/view/AY602991	https://www.ncbi.nlm.nih.gov/nucleotide/AY602991	https://getentry.ddbj.nig.ac.jp/getentry/na/AY602991	AAT11021.1	https://www.ebi.ac.uk/ena/browser/view/AAT11021.1	https://www.ncbi.nlm.nih.gov/protein/AAT11021.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAT11021.1	mRNA	CM000127	https://www.ebi.ac.uk/ena/browser/view/CM000127	https://www.ncbi.nlm.nih.gov/nucleotide/CM000127	https://getentry.ddbj.nig.ac.jp/getentry/na/CM000127	EAY86365.1	https://www.ebi.ac.uk/ena/browser/view/EAY86365.1	https://www.ncbi.nlm.nih.gov/protein/EAY86365.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EAY86365.1	Genomic_DNA																																																																																																																																																																																																																																																													
Q5R6U3	CR860391	https://www.ebi.ac.uk/ena/browser/view/CR860391	https://www.ncbi.nlm.nih.gov/nucleotide/CR860391	https://getentry.ddbj.nig.ac.jp/getentry/na/CR860391	CAH92517.1	https://www.ebi.ac.uk/ena/browser/view/CAH92517.1	https://www.ncbi.nlm.nih.gov/protein/CAH92517.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CAH92517.1	mRNA																																																																																																																																																																																																																NP_001126476.1	https://www.ncbi.nlm.nih.gov/protein/NP_001126476.1	NM_001133004.2	https://www.ncbi.nlm.nih.gov/nucleotide/NM_001133004.2																																																			
Q5SBP0	AY693650	https://www.ebi.ac.uk/ena/browser/view/AY693650	https://www.ncbi.nlm.nih.gov/nucleotide/AY693650	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693650	AAV63792.1	https://www.ebi.ac.uk/ena/browser/view/AAV63792.1	https://www.ncbi.nlm.nih.gov/protein/AAV63792.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63792.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP1	AY693649	https://www.ebi.ac.uk/ena/browser/view/AY693649	https://www.ncbi.nlm.nih.gov/nucleotide/AY693649	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693649	AAV63791.1	https://www.ebi.ac.uk/ena/browser/view/AAV63791.1	https://www.ncbi.nlm.nih.gov/protein/AAV63791.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63791.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP2	AY693648	https://www.ebi.ac.uk/ena/browser/view/AY693648	https://www.ncbi.nlm.nih.gov/nucleotide/AY693648	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693648	AAV63790.1	https://www.ebi.ac.uk/ena/browser/view/AAV63790.1	https://www.ncbi.nlm.nih.gov/protein/AAV63790.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63790.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP3	AY693647	https://www.ebi.ac.uk/ena/browser/view/AY693647	https://www.ncbi.nlm.nih.gov/nucleotide/AY693647	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693647	AAV63789.1	https://www.ebi.ac.uk/ena/browser/view/AAV63789.1	https://www.ncbi.nlm.nih.gov/protein/AAV63789.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63789.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP4	AY693646	https://www.ebi.ac.uk/ena/browser/view/AY693646	https://www.ncbi.nlm.nih.gov/nucleotide/AY693646	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693646	AAV63788.1	https://www.ebi.ac.uk/ena/browser/view/AAV63788.1	https://www.ncbi.nlm.nih.gov/protein/AAV63788.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63788.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP5	AY693645	https://www.ebi.ac.uk/ena/browser/view/AY693645	https://www.ncbi.nlm.nih.gov/nucleotide/AY693645	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693645	AAV63787.1	https://www.ebi.ac.uk/ena/browser/view/AAV63787.1	https://www.ncbi.nlm.nih.gov/protein/AAV63787.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63787.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP6	AY693644	https://www.ebi.ac.uk/ena/browser/view/AY693644	https://www.ncbi.nlm.nih.gov/nucleotide/AY693644	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693644	AAV63786.1	https://www.ebi.ac.uk/ena/browser/view/AAV63786.1	https://www.ncbi.nlm.nih.gov/protein/AAV63786.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63786.1	mRNA																																																																																																																																																																																																																																																																						
Q5SBP7	AY693643	https://www.ebi.ac.uk/ena/browser/view/AY693643	https://www.ncbi.nlm.nih.gov/nucleotide/AY693643	https://getentry.ddbj.nig.ac.jp/getentry/na/AY693643	AAV63785.1	https://www.ebi.ac.uk/ena/browser/view/AAV63785.1	https://www.ncbi.nlm.nih.gov/protein/AAV63785.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV63785.1	mRNA																																																																																																																																																																																																																																																																						
Q5UB07	AY766248	https://www.ebi.ac.uk/ena/browser/view/AY766248	https://www.ncbi.nlm.nih.gov/nucleotide/AY766248	https://getentry.ddbj.nig.ac.jp/getentry/na/AY766248	AAV36465.1	https://www.ebi.ac.uk/ena/browser/view/AAV36465.1	https://www.ncbi.nlm.nih.gov/protein/AAV36465.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV36465.1	mRNA	BT052958	https://www.ebi.ac.uk/ena/browser/view/BT052958	https://www.ncbi.nlm.nih.gov/nucleotide/BT052958	https://getentry.ddbj.nig.ac.jp/getentry/na/BT052958	ACJ85620.1	https://www.ebi.ac.uk/ena/browser/view/ACJ85620.1	https://www.ncbi.nlm.nih.gov/protein/ACJ85620.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ACJ85620.1	mRNA																																																																																																																																																																																																																																																													
Q5UQ90	AY653733	https://www.ebi.ac.uk/ena/browser/view/AY653733	https://www.ncbi.nlm.nih.gov/nucleotide/AY653733	https://getentry.ddbj.nig.ac.jp/getentry/na/AY653733	AAV50796.1	https://www.ebi.ac.uk/ena/browser/view/AAV50796.1	https://www.ncbi.nlm.nih.gov/protein/AAV50796.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AAV50796.1	Genomic_DNA																																																																																																																																																																																																																																																																						
Q5W283	AJ786641	https://www.ebi.ac.uk/ena/browser/view/AJ786641	https://www.ncbi.nlm.nih.gov/nucleotide/AJ786641	https://getentry.ddbj.nig.ac.jp/getentry/na/AJ786641	CAH10288.1	https://www.ebi.ac.uk/ena/browser/view/CAH10288.1	https://www.ncbi.nlm.nih.gov/protein/CAH10288.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/CAH10288.1	mRNA																																																																																																																																																																																																																																																																						
